_id,usernameTweet,ID,text,url,nbr_retweet,nbr_favorite,nbr_reply,datetime,is_reply,is_retweet,user_id
2130,MarkelLadez,1.28E+18,Damn I really  tested   positive  for not having Hoes a lot would be so surprised,https://twitter.com/MarkelLadez/status/1277412489467252737,0,1,0,6/28/2020 20:24,FALSE,FALSE,992252899
1805,MarkHMeyer,1.28E+18,"No one in my family has  tested   positive . 1 of my co-workers  tested   positive  so it is possible that I gave it to them. Or, he could have given it to me. 5 of my co-workers also  tested   positive  for the antibodies but had no symptoms.",https://twitter.com/MarkHMeyer/status/1277460373268951042,0,0,1,6/28/2020 23:34,TRUE,FALSE,1.23E+18
858,Marking365,1.28E+18,I've known one person who survived the ICU and a ventilator.  I know another person who worked at an egg factory in Lenox who died.  I know of two others that survived without hospitalization.  All 4  tested   positive  for Covid.,https://twitter.com/Marking365/status/1277656204781719555,0,0,1,6/29/2020 12:32,TRUE,FALSE,2223161114
1173,MarkMeg64002,1.28E+18,"No deaths but for the first time I learned a distant family member, not blood related,  tested   positive  for the Chinese Wuhan virus. I heard she likely got it attending a BLM protest but she didn't tell her parents until until symptoms developed. Parents R pissed!",https://twitter.com/MarkMeg64002/status/1277620374348484609,0,1,0,6/29/2020 10:10,TRUE,FALSE,9.52E+17
4436,marko6262,1.28E+18,"I’ve had multiple friends test  positive  yet, no symptoms. 12-15 days later,  tested  again negative. Is this just a process of getting more testing kits out there & some may be flawed or something more?",https://twitter.com/marko6262/status/1277025290221387776,0,6,1,6/27/2020 18:45,TRUE,FALSE,356215760
469,MarlyRiveraESPN,1.28E+18,"GM Brodie van Wagenen said the Mets had “one player in the 40-man roster” test  positive  for COVID-19. Van Wagenen: “The player that  tested   positive  is fine now. I don't want to get into the specifics of it, but he's recovering and we feel like he's in a...  https:// es.pn/3geFVSd  ",https://twitter.com/MarlyRiveraESPN/status/1277697819093196801,0,4,1,6/29/2020 15:17,FALSE,FALSE,532423017
477,Maroofhussain86,1.28E+18,"Recieving Many Messages about My sadar @asadowaisi  sahab & other #AIMIM  legislatures being  tested   Positive  for #Covid_19 

I have Confirmed All are Fit & Fine Alhamdulilah 

Its only WhatsApp University creation b aware stay away From such Rumours &  News.",https://twitter.com/Maroofhussain86/status/1277696695900311552,0,3,0,6/29/2020 15:13,FALSE,FALSE,3711376459
4525,marprls,1.28E+18,"I’m about to throw hands. Now I need to get  tested  for COVID19 because my coworker  tested   positive , and I’m still expected to go to work and to top it off I have not received any hazardous pay from my employer. Can I sue these bitches? ",https://twitter.com/marprls/status/1277013447507615751,0,0,1,6/27/2020 17:58,FALSE,FALSE,514771927
1837,Mars6914,1.28E+18,Wat?????? But the guy who hasnt  tested   positive   i   steward cant play??? Lol smh,https://twitter.com/Mars6914/status/1277454701089312774,0,0,0,6/28/2020 23:11,TRUE,FALSE,1.21E+18
3266,MarshaC25242797,1.28E+18,"I’m addressing this to Mayor John Cooper of Nashville, TN-How many of the recent prisoners that  tested   positive  for COVID19 were protesters from downtown Nashville? What’s being done to stop the protesters from keep spreading this dreadful disease?
Thank You",https://twitter.com/MarshaC25242797/status/1277265589988401153,0,1,0,6/28/2020 10:40,FALSE,FALSE,1.25E+18
390,MarshaKimball10,1.28E+18,"There are several threads positing this, but no definite info...besides the one from Tanzania where fruit  tested   positive .   I  think the tests definitely need to be  tested .",https://twitter.com/MarshaKimball10/status/1277705746705235968,1,4,1,6/29/2020 15:49,TRUE,FALSE,1.15E+18
3168,MarsMomma19,1.28E+18,My best friend  tested   positive  for COVID and I’m so sad for her and my baby bc his god momma won’t be able to spend his 1st birthday with him. ):,https://twitter.com/MarsMomma19/status/1277276982800252930,0,0,0,6/28/2020 11:25,FALSE,FALSE,774761208
2884,martysalo,1.28E+18,"Yes, but in the daily tests information that the governor provides, there isn't a distinguishment.  I would think that they know how many people have  tested   positive .",https://twitter.com/martysalo/status/1277311211764355072,0,0,1,6/28/2020 13:41,TRUE,FALSE,178185831
3096,martysalo,1.28E+18,"The confusing thing is, people who test  positive  are required to to get two negative tests before being assumed to have ""cleared the virus.""  So I don't know how many  positive  tests are just repeat  positive  tests, and I don't know how many people total have been  tested .",https://twitter.com/martysalo/status/1277284200266203141,1,3,3,6/28/2020 11:54,TRUE,FALSE,178185831
3631,Marvo5Marvo,1.28E+18,"Nah, say ""sorry, I've  tested   positive  but had to get out"".",https://twitter.com/Marvo5Marvo/status/1277197576274685952,0,0,0,6/28/2020 6:10,TRUE,FALSE,1322651870
1449,Mary86802059,1.28E+18,"I read story of man on schedule 2 b  tested  at cvs. He didn't go 2 test, but 2 weeks later got a letter informing him he was  positive  for covid19
 He is mad as hell. Happened in Beaver County, pa",https://twitter.com/Mary86802059/status/1277564600171614208,0,2,1,6/29/2020 6:28,TRUE,FALSE,8.32E+17
4261,Mary86802059,1.28E+18,"Lol, good 1 after all riots & murders happening. I know 2 ppl  tested   positive  & r having no symptoms. Thats why it was ok to riot, but nothing else. Hypocrisy at its best",https://twitter.com/Mary86802059/status/1277050721674944512,0,0,1,6/27/2020 20:26,TRUE,FALSE,8.32E+17
2933,MARYANNBROWNMFT,1.28E+18,"kw, I am so so sorry that your dad  tested   positive  for COVID. Sending you empathy and love. ",https://twitter.com/MARYANNBROWNMFT/status/1277304499883765761,0,1,1,6/28/2020 13:14,TRUE,FALSE,83464142
4573,MaryFar79417564,1.28E+18,"That's going to change.  Up until a few days ago I could make the same statement, but not now.  Within a couple days I now know 4 people who have  tested   positive  and have had to be  tested  myself. Hopefully I will not know anyone who dies but I'm not so sure about that now.",https://twitter.com/MaryFar79417564/status/1277005960288976896,0,1,0,6/27/2020 17:28,TRUE,FALSE,8.86E+17
3012,MaryHuangGD,1.28E+18,"I got call from nurse on Mom's floor yesterday befor
e dinner and mom was upset. A staff  tested   positive  June 12 breaking covid free streak but no other so they are on line for outbreak to be over Jun 29.  I booked for July 2nd and would need covid test Mon",https://twitter.com/MaryHuangGD/status/1277293146095960064,0,2,1,6/28/2020 12:29,TRUE,FALSE,34687468
1055,maryjan3_ruca,1.28E+18,I literally just got the call from my customer 5mins ago that she  tested  negative. So that’s a relief! I was in the same room as her. It’s weird that her hubby has 0 symptoms but  tested   positive .  Positive  thoughts to you and your boy mama! ,https://twitter.com/maryjan3_ruca/status/1277633935736963072,0,3,1,6/29/2020 11:04,TRUE,FALSE,1.20E+18
1335,maryjan3_ruca,1.28E+18,Oh wow that is scary. The #’s are climbing in the state I live in. One of my customers hubby  tested   positive  & going on 2wks he hasn’t shown any symptoms. I called my Dr to see if I could be  tested  but he sd I wasn’t in direct contact even though I was in their home. Seems Weird,https://twitter.com/maryjan3_ruca/status/1277593468383170560,0,2,1,6/29/2020 8:23,TRUE,FALSE,1.20E+18
3857,maryjunee18,1.28E+18,I’m sorry I didn’t see that he had  tested   positive  for covid in that case yes he should definitely be in quarantine! I only read part of the article and spoke too soon ,https://twitter.com/maryjunee18/status/1277123364398657536,0,1,0,6/28/2020 1:15,TRUE,FALSE,7.42E+17
3432,marymac169,1.28E+18,Most nursing homes haven't been  tested . Im sure he hasn't a clue how many are  positive . This is outrageous to say your safer in a nursing home rather than at home. I don't believe him.,https://twitter.com/marymac169/status/1277241263838945281,1,2,1,6/28/2020 9:03,TRUE,FALSE,7.08E+17
564,MaryMinnich7,1.28E+18,"I have the antibodies (sick mid-January). I still have to wear a mask at work in hospital. My OB unit has had some patients who  tested   positive  but were asymptomatic. Had to isolate mom and baby, and no visitors were allowed. Hospital had COVID-19 patients with some deaths.",https://twitter.com/MaryMinnich7/status/1277687437154824192,0,2,1,6/29/2020 14:36,TRUE,FALSE,1.05E+18
3180,MaryMinnich7,1.28E+18,"I   tested   positive  for antibodies, but my husband  tested  negative. Two different labs. Both of us were sick at the same time in January. My daughter had the test with results pending.",https://twitter.com/MaryMinnich7/status/1277275711385075714,1,3,1,6/28/2020 11:20,TRUE,FALSE,1.05E+18
546,MaryStewart01,1.28E+18,"Anyone testing  positive  that was sick in January? If so, I need  tested .",https://twitter.com/MaryStewart01/status/1277688883942248449,0,0,0,6/29/2020 14:42,TRUE,FALSE,34759202
3667,MaseJaco,1.28E+18,Me seeing more and more “I just  tested   positive ” posts on the TL  pic.twitter.com/hrXAJrD5BG,https://twitter.com/MaseJaco/status/1277187353510055936,0,1,0,6/28/2020 5:29,FALSE,FALSE,52016160
1144,MasiloWarren,1.28E+18,I know about one school in Soweto one student and a teacher  tested   positive  and they are going back on Wednesday.,https://twitter.com/MasiloWarren/status/1277624539149676545,0,1,1,6/29/2020 10:26,TRUE,FALSE,620850837
3986,MasonHargrave,1.28E+18,This is number of tests given not number of unique people  tested  correct? I imagine people in high risk settings get  tested  multiple times and are negative many times before they are  positive . This could lead to cases normalized by testing to be an underestimate.,https://twitter.com/MasonHargrave/status/1277095646277689345,0,0,0,6/27/2020 23:25,FALSE,FALSE,1.04E+18
4119,MasterBrandon21,1.28E+18,"@ MikeDeWine  says Dayton is a Hotspot.  I just read that out of the 1,465 Montgomery County residents have  tested   positive  for the coronavirus since the start of the epidemic, as of June 25 an estimated 321 are still active cases. Thats only .06% of Montgomery residents. Hotspot?",https://twitter.com/MasterBrandon21/status/1277073106067247104,0,0,0,6/27/2020 21:55,FALSE,FALSE,9.63E+17
2664,MasterTurkey,1.28E+18,Great. One of our brand new co-workers  tested   positive  for Corona Virus. I'm now working solo for the next 14 days? I think? None of my conservative co-workers are taking things seriously... and now we've got one of our team mates down... and he was in contact with 2 others...,https://twitter.com/MasterTurkey/status/1277337165924577280,0,6,2,6/28/2020 15:24,FALSE,FALSE,24350372
3315,matthew_tobin,1.28E+18,"Testing is one issue, but lack of strong enforcement of a public health policy is an issue. I mean do you think these people not wearing masks would actually quarantine if they  tested   positive , but were asymptomatic/has mild symptoms? That is if they bothered to get  tested",https://twitter.com/matthew_tobin/status/1277258147271409664,0,0,1,6/28/2020 10:10,TRUE,FALSE,136116674
3848,Matthew57473111,1.28E+18,I live in San Antonio. This COVID situation has always been kind of far away for me. Now 3 people I know have  tested   positive . What the fuck.,https://twitter.com/Matthew57473111/status/1277125575153537024,0,1,0,6/28/2020 1:23,FALSE,FALSE,4332576733
1094,MatthewBarr15,1.28E+18,Hey @GovAbbott  why are you closing bars? many in my area have been nothing but compliant while restaurants and gyms show little to no regard order. I know more people (4) who have  tested   positive  from contact at a restaurant/gym then the 0 that have gotten it from a local bar.,https://twitter.com/MatthewBarr15/status/1277630204148682752,0,0,0,6/29/2020 10:49,FALSE,FALSE,9.94E+17
3431,MatthewJMartin3,1.28E+18,"Most people down here are hardly getting sick at all. I can tell you from the mental side, most are freaked out from the media’s mental warfare onslaught, taking multiple tests per week if they drove a car next to someone that  tested   positive . Stupid.",https://twitter.com/MatthewJMartin3/status/1277241383741423617,0,10,1,6/28/2020 9:04,TRUE,FALSE,3964354634
1438,MatthewTroy82,1.28E+18,I believe the idea is that someone who has  tested   positive  only has to have 10 days since last  positive  test or symptoms before they can leave iso. A close contact has 14 days to start showing symptoms/testing  positive  because they won't show up right way/are less immediate.,https://twitter.com/MatthewTroy82/status/1277567611056738305,0,0,0,6/29/2020 6:40,TRUE,FALSE,27232270
1384,MattInCincy513,1.28E+18,"So full disclosure, my neighbors across the street  tested   positive  for #COVID  2 weeks ago. I am going to get a free test later today just to see where things lie.  I'm not too afraid, I just want all the data I can accrue to make the best decisions for me and my family...",https://twitter.com/MattInCincy513/status/1277582634575630336,0,0,0,6/29/2020 7:40,FALSE,FALSE,318341192
2889,MattTheRN,1.28E+18,It’s why I’m staying home today so I can get  tested  tomorrow.  I hate it but I don’t want to infect family.  I know someone who was  positive  and their only symptoms were allergy symptoms. No fever.  https:// twitter.com/KurteL10/statu s/1277292179527020545   …,https://twitter.com/MattTheRN/status/1277310590118170625,0,3,1,6/28/2020 13:39,FALSE,FALSE,2324711514
